Date,Open,High,Low,Close,Volume,Adj Close
2013-12-17,118.17,118.36,117.02,117.55,1722800,112.22382
2013-12-16,117.92,118.90,117.53,118.00,2069500,112.65343
2013-12-13,119.01,119.05,117.41,117.91,1722600,112.5675
2013-12-12,118.52,119.40,118.10,118.22,2023600,112.86346
2013-12-11,118.10,120.30,116.97,118.57,6113600,113.1976
2013-12-10,121.19,121.48,119.97,120.04,3163300,114.60099
2013-12-09,122.82,122.84,121.38,121.66,2192500,116.14759
2013-12-06,122.00,122.15,121.02,122.06,1734800,116.52946
2013-12-05,121.50,122.35,120.50,120.95,3329000,115.46976
2013-12-04,123.26,124.46,122.36,122.97,1644000,117.39823
2013-12-03,123.72,123.97,122.97,123.82,1767900,118.20972
2013-12-02,125.66,125.69,123.45,123.69,1444900,118.08562
2013-11-29,125.70,126.03,125.14,125.43,725400,119.74677
2013-11-27,125.65,125.89,125.20,125.38,873400,119.69904
2013-11-26,125.21,126.12,125.04,125.18,1597700,119.5081
2013-11-25,125.67,126.12,124.90,125.17,1391900,119.49855
2013-11-22,124.26,125.35,124.00,125.21,1502000,119.53674
2013-11-21,122.95,124.20,122.31,123.89,1164200,118.27655
2013-11-20,124.00,124.21,122.43,122.76,1135900,117.19775
2013-11-19,123.54,124.10,123.12,123.63,1233600,118.02833
2013-11-18,124.66,124.66,122.92,123.31,1327600,117.72282
2013-11-15,123.66,124.69,123.39,124.29,1784200,118.65842
2013-11-14,123.39,124.06,122.85,123.74,1488000,118.13335
2013-11-13,121.91,123.17,121.60,123.17,1679300,117.58917
2013-11-12,121.61,122.73,121.52,122.45,1588000,116.60583
2013-11-11,122.74,123.67,122.10,123.02,1275700,117.14863
2013-11-08,122.21,122.89,121.12,122.78,2314300,116.92009
2013-11-07,124.74,124.74,122.51,122.78,2459500,116.92009
2013-11-06,120.44,124.56,120.32,124.07,3059000,118.14852
2013-11-05,120.15,120.43,119.10,120.13,1419700,114.39656
2013-11-04,120.00,120.40,119.26,120.34,1588900,114.59653
2013-11-01,118.71,119.80,118.55,119.62,2185100,113.9109
2013-10-31,117.86,118.60,117.47,118.00,1587700,112.36823
2013-10-30,118.59,118.90,117.21,117.76,1108600,112.13968
2013-10-29,117.67,118.99,117.37,118.75,1881000,113.08243
2013-10-28,116.20,118.29,116.20,117.35,1802400,111.74924
2013-10-25,115.97,116.46,115.29,116.44,1840100,110.88268
2013-10-24,115.54,116.80,115.18,116.24,2250100,110.69222
2013-10-23,117.25,118.03,117.02,117.16,1183200,111.56831
2013-10-22,117.18,118.89,117.09,117.81,1386000,112.18729
2013-10-21,117.41,117.50,116.75,117.38,1454600,111.77781
2013-10-18,118.32,118.35,116.63,117.64,2727100,112.02541
2013-10-17,117.23,118.70,117.10,118.26,2099700,112.61581
2013-10-16,116.27,117.49,115.62,117.36,1854900,111.75877
2013-10-15,115.76,116.11,115.27,115.36,1503100,109.85423
2013-10-14,115.01,116.30,115.01,116.26,1195100,110.71127
2013-10-11,115.16,116.00,114.74,115.90,1563000,110.36845
2013-10-10,114.98,115.96,114.13,115.70,2388300,110.17799
2013-10-09,111.08,115.23,110.15,114.59,5852500,109.12096
2013-10-08,113.49,113.79,112.12,112.21,2148600,106.85456
2013-10-07,113.81,114.17,113.36,113.41,1293900,107.99729
2013-10-04,114.18,114.95,114.03,114.44,1084900,108.97813
2013-10-03,114.34,115.14,113.90,114.42,1608000,108.95908
2013-10-02,114.62,115.09,114.32,114.82,1640200,109.34
2013-10-01,115.11,115.17,114.65,115.00,1452200,109.51141
2013-09-30,115.03,115.56,114.74,115.17,1829000,109.67329
2013-09-27,115.61,116.21,115.42,115.72,897500,110.19704
2013-09-26,115.89,116.48,115.24,116.40,1039100,110.84459
2013-09-25,116.45,116.57,115.00,115.41,2268800,109.90184
2013-09-24,117.32,118.08,116.32,116.34,1650000,110.78745
2013-09-23,117.08,118.17,117.05,117.57,1762600,111.95875
2013-09-20,119.36,119.45,117.61,117.94,2587100,112.31109
2013-09-19,119.07,119.47,118.64,119.20,1219500,113.51095
2013-09-18,117.68,119.06,116.96,118.64,1858800,112.97768
2013-09-17,117.30,118.52,117.09,117.91,990900,112.28252
2013-09-16,118.36,118.46,116.96,117.35,1767100,111.74924
2013-09-13,118.53,118.57,116.91,117.03,1661000,111.44452
2013-09-12,119.06,119.33,117.86,118.19,1371000,112.54916
2013-09-11,117.57,119.34,117.50,119.25,1808600,113.55856
2013-09-10,115.85,117.56,115.53,117.32,1665400,111.72067
2013-09-09,114.17,115.47,113.93,115.35,1262000,109.8447
2013-09-06,114.30,115.01,113.12,114.35,2232000,108.89243
2013-09-05,113.00,115.10,113.00,114.62,2564100,109.14954
2013-09-04,111.99,112.28,111.35,111.50,1397900,106.17844
2013-09-03,112.81,113.13,111.55,111.98,1204600,106.63554
2013-08-30,111.74,112.19,111.15,111.87,1207700,106.53079
2013-08-29,110.29,111.89,110.19,111.39,1388000,106.0737
2013-08-28,111.72,111.72,110.36,110.46,1648900,105.18808
2013-08-27,111.23,111.87,111.03,111.67,1415500,106.34033
2013-08-26,113.00,113.12,111.84,111.87,1031500,106.53079
2013-08-23,112.59,113.49,111.66,113.07,1444900,107.67352
2013-08-22,112.05,112.58,111.90,112.24,998500,106.88313
2013-08-21,112.63,112.87,111.85,111.96,1329300,106.61649
2013-08-20,112.24,113.29,112.10,112.84,1448500,107.45449
2013-08-19,111.90,112.94,111.80,112.08,1259500,106.73077
2013-08-16,111.77,112.51,111.65,111.90,1651000,106.55936
2013-08-15,112.46,112.78,111.51,111.79,1656600,106.45461
2013-08-14,115.15,115.25,113.59,113.78,1656500,108.34963
2013-08-13,116.34,116.35,114.75,115.65,1230300,110.13038
2013-08-12,115.59,116.21,115.02,115.73,1596800,110.20657
2013-08-09,116.86,117.25,115.37,115.63,1676800,110.11134
2013-08-08,118.06,118.91,116.08,117.39,2372700,111.78734
